,,prix_au_m2,count,min,max,nom_commune
48100.0,Maison,1396.0020857525503,18,613.8211382113822,3081.25,Bourgs sur Colagne
48110.0,Appartement,972.2222222222222,1,972.2222222222222,972.2222222222222,Sainte-Croix-Vallée-Française
48110.0,Maison,2015.4384588376317,12,571.4285714285714,3948.4,Molezon
48120.0,Maison,1120.5521524127046,11,731.1111111111111,2438.285714285714,Saint-Alban-sur-Limagnole
48130.0,Maison,1324.103090950917,6,569.8051948051948,1848.4848484848485,Peyre en Aubrac
48140.0,Maison,2017.1262150936727,4,1833.9166666666667,2321.5447154471544,Le Malzieu-Ville
48150.0,Appartement,2457.1428571428573,1,2457.1428571428573,2457.1428571428573,Meyrueis
48150.0,Maison,1357.6295327503194,9,938.4615384615385,2280.99173553719,Meyrueis
48160.0,Appartement,954.4311753614079,2,513.5135135135135,1395.3488372093022,Le Collet-de-Dèze
48160.0,Maison,2083.93553495116,6,1019.2307692307693,3511.0491071428573,Le Collet-de-Dèze
48170.0,Maison,1034.090909090909,2,984.8484848484849,1083.3333333333333,Chaudeyrac
48190.0,Appartement,1278.1109445277361,2,1034.4827586206898,1521.7391304347825,Mont Lozère et Goulet
48190.0,Maison,1300.8983494186944,17,576.9230769230769,2666.6666666666665,Chadenet
48200.0,Appartement,1317.8936183574835,5,622.9508196721312,1843.2835820895523,Saint-Chély-d'Apcher
48200.0,Maison,1523.112476961681,21,514.7058823529412,2885.5263157894738,Saint-Chély-d'Apcher
48210.0,Appartement,1547.6190476190477,2,1428.5714285714287,1666.6666666666667,Gorges du Tarn Causses
48210.0,Maison,1891.2307867077604,10,1035.5263157894738,2837.837837837838,Gorges du Tarn Causses
48220.0,Appartement,997.1955128205128,2,968.75,1025.6410256410256,Vialas
48220.0,Maison,3380.5800786790664,3,2017.5438596491229,5796.610169491525,Vialas
48230.0,Maison,1900.8972707155506,12,681.8181818181819,4657.142857142857,Cultures
48240.0,Maison,1419.4605762428453,3,741.1986301369863,2197.1830985915494,Saint-Privat-de-Vallongue
48250.0,Appartement,1084.3373493975903,1,1084.3373493975903,1084.3373493975903,Luc
48250.0,Maison,2102.913882458171,8,550.0,7900.0,Luc
48260.0,Maison,1821.6666666666667,5,571.4285714285714,2500.0,Nasbinals
48270.0,Maison,1428.5714285714287,1,1428.5714285714287,1428.5714285714287,Prinsuéjols-Malbouzon
48300.0,Appartement,1096.1581755248556,12,660.919540229885,1583.3333333333333,Langogne
48300.0,Maison,1374.0649844102868,10,800.0,2348.993288590604,Naussac-Fontanes
48310.0,Maison,2145.8333333333335,2,916.6666666666666,3375.0,Chauchailles
48320.0,Maison,1711.7189477189477,5,928.5714285714286,2461.5384615384614,Gorges du Tarn Causses
48330.0,Maison,3224.512336719884,2,754.7169811320755,5694.307692307692,Saint-Étienne-Vallée-Française
48340.0,Maison,1496.111111111111,1,1496.111111111111,1496.111111111111,Saint-Germain-du-Teil
48370.0,Maison,2555.641355641356,3,662.1621621621622,3504.7619047619046,Saint-Germain-de-Calberte
48400.0,Appartement,1934.2592592592591,2,1738.888888888889,2129.6296296296296,Florac Trois Rivières
48400.0,Maison,2034.143363757019,10,646.4646464646464,4338.875,Bédouès-Cocurès
48500.0,Appartement,1739.1304347826087,1,1739.1304347826087,1739.1304347826087,La Canourgue
48500.0,Maison,1284.5794496079966,11,539.4736842105264,2385.576923076923,Banassac-Canilhac
48600.0,Appartement,1918.6440677966102,1,1918.6440677966102,1918.6440677966102,Grandrieu
48600.0,Maison,1692.5114539061549,8,735.2941176470588,4275.862068965517,Bel-Air-Val-d'Ance
48700.0,Appartement,1493.1818181818182,2,600.0,2386.3636363636365,Monts-de-Randon
48700.0,Maison,1615.876995668828,11,563.6363636363636,6493.506493506494,Serverette
48800.0,Appartement,1366.0561548563087,5,704.2253521126761,3047.0588235294117,Pied-de-Borne
48800.0,Maison,1983.1006580776511,11,597.0149253731344,7172.413793103448,Altier
49000.0,Appartement,2889.970524323036,254,800.0,5666.666666666667,Angers
49000.0,Maison,3147.019941891544,147,553.9325842696629,11739.130434782608,Écouflant
49070.0,Appartement,3937.241493995909,3,2409.6385542168673,5958.904109589041,Saint-Lambert-la-Potherie
49070.0,Maison,2489.005287157982,43,979.7956204379562,4875.0,Saint-Lambert-la-Potherie
49080.0,Appartement,2437.8612366806587,2,2388.8803680981596,2486.842105263158,Bouchemaine
49080.0,Maison,2741.8458415508503,24,1160.0,4829.411764705882,Bouchemaine
49100.0,Appartement,3276.9085881706137,430,620.2014925373135,7500.0,Angers
49100.0,Maison,3465.1305734017174,115,1857.142857142857,7028.301886792453,Angers
49110.0,Maison,1472.9172447707035,63,519.6078431372549,2647.0588235294117,Montrevault-sur-Èvre
49112.0,Appartement,2124.1011598655355,3,2028.9855072463768,2214.285714285714,Verrières-en-Anjou
49112.0,Maison,2046.994430786001,7,1183.75,2613.6363636363635,Verrières-en-Anjou
49120.0,Appartement,975.8454106280193,1,975.8454106280193,975.8454106280193,Chemillé-en-Anjou
49120.0,Maison,1517.0875170445609,71,590.9090909090909,3621.212121212121,Chemillé-en-Anjou
49122.0,Appartement,980.952380952381,1,980.952380952381,980.952380952381,Le May-sur-Èvre
49122.0,Maison,1543.685772756187,21,552.5,2528.409090909091,Le May-sur-Èvre
49123.0,Maison,1810.1346656312257,19,702.8112449799197,2596.153846153846,Champtocé-sur-Loire
49124.0,Appartement,2600.5854888691124,18,1843.3734939759036,3515.625,Saint-Barthélemy-d'Anjou
49124.0,Maison,2750.5564600013186,35,1436.9747899159663,4448.275862068966,Saint-Barthélemy-d'Anjou
49125.0,Maison,1826.4662823906087,35,625.0,3092.0379746835442,Tiercé
49130.0,Appartement,2625.9725440258794,18,1029.4117647058824,3920.4545454545455,Les Ponts-de-Cé
49130.0,Maison,2763.0472014177726,49,785.3403141361257,4327.868852459016,Les Ponts-de-Cé
49140.0,Appartement,988.0952380952381,1,988.0952380952381,988.0952380952381,Jarzé Villages
49140.0,Maison,1665.331770499338,74,573.7014102564102,5196.078431372549,Rives-du-Loir-en-Anjou
49150.0,Appartement,1092.2473355160398,3,558.659217877095,1659.2592592592594,Baugé-en-Anjou
49150.0,Maison,1380.8977412881218,53,507.93650793650795,4810.810810810811,Baugé-en-Anjou
49160.0,Appartement,1724.8210023866347,1,1724.8210023866347,1724.8210023866347,Longué-Jumelles
49160.0,Maison,1365.4121454062965,46,500.4032258064516,8000.0,Gennes-Val-de-Loire
49170.0,Appartement,1394.4150046568393,3,992.5233644859813,2000.0,La Possonnière
49170.0,Maison,1984.897966174004,52,813.5593220338983,4126.984126984127,La Possonnière
49190.0,Maison,2248.085182805346,21,566.0377358490566,6000.0,Val-du-Layon
49220.0,Appartement,1374.16386968084,5,687.0229007633587,1916.6666666666667,Le Lion-d'Angers
49220.0,Maison,1827.9991646103672,57,718.0851063829788,4111.111111111111,Erdre-en-Anjou
49230.0,Maison,1741.990339819443,45,678.5714285714286,2908.1632653061224,Sèvremoine
49240.0,Appartement,2950.728194477552,46,1176.4705882352941,4531.25,Avrillé
49240.0,Maison,2843.9964339964354,36,1224.8322147651006,5573.770491803279,Avrillé
49250.0,Appartement,1371.8434343434344,3,1000.0,1979.1666666666667,Beaufort-en-Anjou
49250.0,Maison,1525.2981370280406,59,600.0,2972.972972972973,Beaufort-en-Anjou
49260.0,Appartement,829.8771905116059,4,561.4035087719299,1458.8235294117646,Montreuil-Bellay
49260.0,Maison,1354.260009379799,50,520.8333333333334,3250.0,Montreuil-Bellay
49270.0,Appartement,2000.0,1,2000.0,2000.0,Orée d'Anjou
49270.0,Maison,2015.630354146735,43,862.0689655172414,7692.307692307692,Orée d'Anjou
49280.0,Appartement,1647.0588235294117,1,1647.0588235294117,1647.0588235294117,La Séguinière
49280.0,Maison,1981.847156036421,45,919.5402298850574,3467.7419354838707,Saint-Christophe-du-Bois
49290.0,Appartement,1989.630339023455,13,875.0,3603.030303030303,Chalonnes-sur-Loire
49290.0,Maison,1778.482250839388,31,773.3812949640288,3073.529411764706,Chalonnes-sur-Loire
49300.0,Appartement,2132.3030014287247,120,670.3725490196078,4919.277941176471,Cholet
49300.0,Maison,2095.2885557836235,203,812.5,5225.0,Cholet
49310.0,Maison,1495.8958666319513,38,547.4452554744526,2666.6666666666665,Lys-Haut-Layon
49320.0,Appartement,2024.9714188604623,3,774.7126436781609,3268.951612903226,Brissac Loire Aubance
49320.0,Maison,2064.0461238598673,39,679.0123456790124,4150.0,Gennes-Val-de-Loire
49330.0,Maison,1639.3676597610602,62,586.4197530864197,3518.5185185185187,Les Hauts-d'Anjou
49340.0,Appartement,695.3883495145631,1,695.3883495145631,695.3883495145631,Vezins
49340.0,Maison,1718.2049728532795,28,615.3846153846154,2992.700729927007,Vezins
49350.0,Appartement,1304.3478260869565,1,1304.3478260869565,1304.3478260869565,Gennes-Val-de-Loire
49350.0,Maison,1675.330348627258,55,532.967032967033,5053.571428571428,Gennes-Val-de-Loire
49360.0,Maison,1393.7412003428358,28,503.0459375,2535.211267605634,Maulévrier
49370.0,Appartement,1926.4705882352941,1,1926.4705882352941,1926.4705882352941,Val d'Erdre-Auxence
49370.0,Maison,1709.6278886901766,44,506.6666666666667,2920.6349206349205,Erdre-en-Anjou
49380.0,Appartement,1225.1655629139073,1,1225.1655629139073,1225.1655629139073,Bellevigne-en-Layon
49380.0,Maison,1625.2886806511701,40,583.3333333333334,4310.3448275862065,Bellevigne-en-Layon
49390.0,Maison,1257.3963332937865,43,549.8333333333334,7115.384615384615,Mouliherne
49400.0,Appartement,1728.900743004815,95,531.25,6538.461538461538,Saumur
49400.0,Maison,1888.513969234239,124,534.1880341880342,8000.0,Varrains
49410.0,Appartement,1492.5373134328358,1,1492.5373134328358,1492.5373134328358,Mauges-sur-Loire
49410.0,Maison,1521.2245845234,40,531.25,3750.0,Mauges-sur-Loire
49420.0,Maison,1129.2844205692936,25,563.3802816901408,1918.1818181818182,Ombrée d'Anjou
49430.0,Appartement,600.0,1,600.0,600.0,Durtal
49430.0,Maison,1446.4341990133398,26,617.283950617284,3492.063492063492,Les Rairies
49440.0,Maison,1280.9619564591474,27,554.4354838709677,2153.846153846154,Angrie
49450.0,Appartement,824.468085106383,1,824.468085106383,824.468085106383,Beaupréau-en-Mauges
49450.0,Maison,1888.9655961430842,55,555.5555555555555,3571.4285714285716,Beaupréau-en-Mauges
49460.0,Appartement,2325.5512863347813,4,1500.0,2876.7123287671234,Montreuil-Juigné
49460.0,Maison,2437.2332017951376,38,893.4232499999999,5000.0,Feneu
49480.0,Appartement,2573.529411764706,1,2573.529411764706,2573.529411764706,Verrières-en-Anjou
49480.0,Maison,2873.352275719763,20,688.9312977099237,9171.0075,Verrières-en-Anjou
49490.0,Maison,1092.0233097679295,28,576.8461538461538,1927.710843373494,Noyant-Villages
49500.0,Appartement,1414.179112501789,12,591.1330049261084,2567.5675675675675,Segré-en-Anjou Bleu
49500.0,Maison,1637.3922991767924,56,533.9805825242719,2806.122448979592,Segré-en-Anjou Bleu
49510.0,Appartement,914.6341463414634,1,914.6341463414634,914.6341463414634,Beaupréau-en-Mauges
49510.0,Maison,1387.8804812339308,28,579.1666666666666,2420.5607476635514,Beaupréau-en-Mauges
49520.0,Appartement,1144.4444444444443,1,1144.4444444444443,1144.4444444444443,Ombrée d'Anjou
49520.0,Maison,1392.0517739014742,41,536.2857142857143,2426.470588235294,Bourg-l'Évêque
49530.0,Maison,1806.2779161012784,26,588.2352941176471,3888.8888888888887,Orée d'Anjou
49540.0,Maison,1433.205936978211,13,612.2448979591836,3829.7872340425533,Terranjou
49560.0,Maison,1322.1598608031534,6,750.0,2083.3333333333335,Lys-Haut-Layon
49570.0,Maison,1667.1441725757309,17,606.060606060606,2875.0,Mauges-sur-Loire
49590.0,Maison,1586.204975881249,5,657.7181208053692,2357.1428571428573,Fontevraud-l'Abbaye
49600.0,Appartement,1659.8130752990228,9,1105.2631578947369,2500.0,Beaupréau-en-Mauges
49600.0,Maison,1593.243966211308,64,526.3157894736842,2842.8571428571427,Beaupréau-en-Mauges
49610.0,Appartement,1720.7926521153265,4,989.010989010989,2363.6363636363635,Mûrs-Erigné
49610.0,Maison,2327.723514337802,57,786.5168539325842,4278.846153846154,Mozé-sur-Louet
49620.0,Maison,1427.137648362568,11,607.7348066298342,2606.837606837607,Mauges-sur-Loire
49630.0,Appartement,3444.4444444444443,1,3444.4444444444443,3444.4444444444443,Mazé-Milon
49630.0,Maison,1680.1544558301696,38,555.5555555555555,3455.0,Loire-Authion
49640.0,Appartement,980.3921568627451,1,980.3921568627451,980.3921568627451,Morannes sur Sarthe-Daumeray
49640.0,Maison,1576.6240295665568,21,565.6108597285067,3063.063063063063,Morannes sur Sarthe-Daumeray
49650.0,Maison,1531.2220585299476,18,514.9051490514905,3295.5315315315315,Brain-sur-Allonnes
49660.0,Maison,1585.719820291799,10,689.6551724137931,2500.0,Sèvremoine
49670.0,Maison,1467.1640416321266,7,993.5897435897435,2050.0,Chemillé-en-Anjou
49680.0,Appartement,1178.423253968254,2,1087.0052380952382,1269.8412698412699,Vivy
49680.0,Maison,1583.2574691944337,17,634.3283582089553,2659.574468085106,Vivy
49690.0,Maison,1667.8383219293669,4,1055.7692307692307,2115.3846153846152,Coron
49700.0,Maison,1626.0527719971972,69,588.2352941176471,3048.7804878048782,Doué-en-Anjou
49710.0,Maison,1630.9264628018418,15,586.6666666666666,2394.7368421052633,Sèvremoine
49730.0,Maison,1887.7724365254728,16,625.0,5471.698113207547,Turquant
49740.0,Maison,1740.4975495331107,16,935.374149659864,3034.4827586206898,La Romagne
49750.0,Appartement,1985.8156028368794,1,1985.8156028368794,1985.8156028368794,Beaulieu-sur-Layon
49750.0,Maison,1608.1799742047351,16,514.2857142857143,3039.2156862745096,Val-du-Layon
49770.0,Appartement,2352.9411764705883,1,2352.9411764705883,2352.9411764705883,Longuenée-en-Anjou
49770.0,Maison,2443.4026190998266,12,1170.212765957447,3346.5346534653463,Longuenée-en-Anjou
49800.0,Appartement,2159.088688998612,12,1472.2222222222222,2740.740740740741,Trélazé
49800.0,Maison,2316.667409375509,86,709.4594594594595,4022.9885057471265,Trélazé
50000.0,Appartement,1391.5055797390114,49,600.0,2560.9756097560976,Saint-Lô
50000.0,Maison,1616.613189866345,62,578.5714285714286,3076.923076923077,Saint-Lô
50100.0,Appartement,2173.094153368057,85,597.8260869565217,4336.734693877551,Cherbourg-en-Cotentin
50100.0,Maison,2312.3494753002183,50,691.4893617021277,4740.0,Cherbourg-en-Cotentin
50110.0,Appartement,2374.5979478044856,17,1301.3698630136987,5294.117647058823,Cherbourg-en-Cotentin
50110.0,Maison,2134.8458600497497,72,583.3333333333334,4941.176470588235,Cherbourg-en-Cotentin
50120.0,Appartement,2019.4834653968599,23,720.3389830508474,3111.1111111111113,Cherbourg-en-Cotentin
50120.0,Maison,2180.5476034688013,60,864.5833333333334,4676.136363636364,Cherbourg-en-Cotentin
50130.0,Appartement,1954.9515622581841,11,1062.8019323671497,2526.315789473684,Cherbourg-en-Cotentin
50130.0,Maison,2285.3291793392796,36,714.2857142857143,3450.0,Cherbourg-en-Cotentin
50140.0,Appartement,736.1294144452039,5,558.4415584415584,1263.157894736842,Mortain-Bocage
50140.0,Maison,1052.5884219950224,28,536.3636363636364,2555.5555555555557,Mortain-Bocage
50150.0,Appartement,1162.7906976744187,1,1162.7906976744187,1162.7906976744187,Sourdeval
50150.0,Maison,1154.476327387016,23,561.2244897959183,2504.5454545454545,Sourdeval
50160.0,Appartement,1477.9241766065873,3,558.8235294117648,3157.8947368421054,Torigny-les-Villes
50160.0,Maison,1158.0814847000265,37,528.0528052805281,2334.1875,Saint-Amand-Villages
50170.0,Appartement,1530.9021152728146,5,961.5384615384615,2411.764705882353,Pontorson
50170.0,Maison,1233.1022841971273,37,521.3270142180095,2206.185567010309,Pontorson
50180.0,Appartement,1950.39614934158,9,1171.4285714285713,3333.3333333333335,Agneaux
50180.0,Maison,1586.239988755793,27,527.0935960591133,2711.904761904762,Agneaux
50190.0,Maison,1182.0434473987996,40,543.3333333333334,3416.6666666666665,Saint-Martin-d'Aubigny
50200.0,Appartement,1724.893460055972,25,652.9807446808511,2650.7936507936506,Coutances
50200.0,Maison,1701.497327275562,74,535.7142857142857,5725.1908396946565,Coutances
50210.0,Maison,1437.1011432762527,24,580.0,2475.0,Roncey
50220.0,Appartement,1420.1183431952663,1,1420.1183431952663,1420.1183431952663,Ducey-Les Chéris
50220.0,Maison,1475.9229418358639,33,545.4545454545455,2964.705882352941,Ducey-Les Chéris
50230.0,Appartement,4601.6066384180795,2,4135.416666666667,5067.796610169492,Agon-Coutainville
50230.0,Maison,3921.004072199737,23,1214.2857142857142,7183.908045977011,Agon-Coutainville
50240.0,Appartement,1919.6581828943474,2,768.348623853211,3070.967741935484,Saint-James
50240.0,Maison,937.0037618967419,36,505.46448087431696,2358.490566037736,Saint-James
50250.0,Appartement,1139.5348837209303,1,1139.5348837209303,1139.5348837209303,La Haye
50250.0,Maison,1384.3217551854327,34,520.0,2682.9268292682927,Le Plessis-Lastelle
50260.0,Maison,1671.297856359524,39,719.4244604316547,3593.75,Magneville
50270.0,Appartement,3286.359368763624,11,888.8888888888889,8465.444444444445,Barneville-Carteret
50270.0,Maison,2981.2294242347666,48,596.3855421686746,7562.5,Barneville-Carteret
50290.0,Appartement,3591.246894507764,4,1982.608695652174,4948.717948717948,Bréhal
50290.0,Maison,2739.0076116749888,50,625.0,8593.75,Bréhal
50300.0,Appartement,2014.7171916610052,24,1015.625,2921.3483146067415,Avranches
50300.0,Maison,1749.7914118517642,73,555.5555555555555,4333.333333333333,Marcey-les-Grèves
50310.0,Appartement,1714.2857142857142,1,1714.2857142857142,1714.2857142857142,Montebourg
50310.0,Maison,1643.9120307560443,32,541.8848167539267,3690.4761904761904,Montebourg
50320.0,Appartement,529.8013245033112,1,529.8013245033112,529.8013245033112,La Haye-Pesnel
50320.0,Maison,1473.727293647777,34,515.3846153846154,3986.5384615384614,Saint-Jean-des-Champs
50330.0,Appartement,611.1111111111111,1,611.1111111111111,611.1111111111111,Saint-Pierre-Église
50330.0,Maison,1776.6357195277337,30,599.3150684931506,4017.8571428571427,Gonneville-Le Theil
50340.0,Appartement,2161.9152203555873,3,1284.4036697247707,2808.4848484848485,Siouville-Hague
50340.0,Maison,1965.7440513929005,55,590.2777777777778,9169.52380952381,Saint-Germain-le-Gaillard
50350.0,Appartement,3884.46124568141,8,2857.1428571428573,4907.407407407408,Donville-les-Bains
50350.0,Maison,3384.8147734906315,21,1153.8461538461538,7164.750957854406,Donville-les-Bains
50360.0,Maison,1342.311644930235,19,604.7197640117994,2554.268292682927,Picauville
50370.0,Maison,887.7583355562821,15,503.57142857142856,1732.142857142857,Notre-Dame-de-Livoye
50380.0,Appartement,3306.02960758962,12,1828.5714285714287,4772.727272727273,Saint-Pair-sur-Mer
50380.0,Maison,3177.3561576065113,33,581.3953488372093,6428.571428571428,Saint-Pair-sur-Mer
50390.0,Appartement,785.3403141361257,1,785.3403141361257,785.3403141361257,Saint-Sauveur-le-Vicomte
50390.0,Maison,1592.727448539196,28,576.9230769230769,2790.6976744186045,Saint-Jacques-de-Néhou
50400.0,Appartement,3485.676706734302,102,668.918918918919,11000.0,Granville
